"Handle","Title","Body (HTML)","Vendor","Product Category","Type","Tags","Published","Option1 Name","Option1 Value","Option2 Name","Option2 Value","Option3 Name","Option3 Value","Variant SKU","Variant Grams","Variant Inventory Tracker","Variant Inventory Qty","Variant Inventory Policy","Variant Fulfillment Service","Variant Price","Variant Compare At Price","Variant Requires Shipping","Variant Taxable","Variant Barcode","Image Src","Image Position","Image Alt Text","Gift Card","SEO Title","SEO Description","Google Shopping / Google Product Category","Google Shopping / Gender","Google Shopping / Age Group","Google Shopping / MPN","Google Shopping / Condition","Google Shopping / Custom Product","Google Shopping / Custom Label 0","Google Shopping / Custom Label 1","Google Shopping / Custom Label 2","Google Shopping / Custom Label 3","Google Shopping / Custom Label 4","Variant Image","Variant Weight Unit","Variant Tax Code","Cost per item","Included / United States","Price / United States","Compare At Price / United States","Included / International","Price / International","Compare At Price / International","Status"
"all-day-tank-tulane","","","","","","","","","Perfect Gray Heather","","S","","","TW1020H-039TUL2-S","113","shopify","","deny","manual","54.00","","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/1009/9408/files/TW1020H-039TUL2-V1.jpg?v=1762466098","2","","","","","","","","","","","","","","","","","kg","","","TRUE","","","TRUE","","",""
"all-day-tank-tulane","","","","","","","","","Perfect Gray Heather","","M","","","TW1020H-039TUL3-M","113","shopify","","deny","manual","54.00","","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/1009/9408/files/36-All_Day_Tank-Blush_Heather-TW1020H-689_1692.jpg?v=1762466169","3","","","","","","","","","","","","","","","","","kg","","","TRUE","","","TRUE","","",""
"all-day-tank-tulane","","","","","","","","","Perfect Gray Heather","","L","","","TW1020H-039TUL4-L","113","shopify","","deny","manual","54.00","","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/1009/9408/files/TW1020H-039TUL3-V1.jpg?v=1762466098","4","","","","","","","","","","","","","","","","","kg","","","TRUE","","","TRUE","","",""
"all-day-tank-tulane","","","","","","","","","Perfect Gray Heather","","XL","","","TW1020H-039TUL5-XL","113","shopify","","deny","manual","54.00","","TRUE","TRUE","","","","","","","","","","","","","","","","","","","","kg","","","TRUE","","","TRUE","","",""
"everywear-polo-tulane","Everywear Polo - Tulane","<p><span>The super versatile Everywear Polo now available with the Tulane logo.</span></p> <p>The Everywear Polo is made to wear absolutely any day, any way.  Dress it up or dress it down, our take on the traditional polo is made better with innovative bamboo fabrication that's temperature-regulating, anti-odor, and moisture wicking.  Say so long to those hot summer days with this ultra breathable polo. Style #TM642.<!----></p>","tasc Performance","","Polos","collegiate, collegiatelive, full price, fullprice, gender:men, gender:men's, Holiday: Campus Bound, Holiday: Graduation, men, mens, school:Tulane University, size:L, size:M, size:S, size:XL, size:XXL, tag::collegiate, tasc, tasc performance, tasc performance collection, white, YGroup_everywearpolo","TRUE","Size","White","Color","S","","","TM642-100TUL2-S","249","shopify","","deny","manual","88.00","","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/1009/9408/files/FRONT_e9a787af-5e85-4505-89ae-66f95a11f38b.jpg?v=1761756373","1","","FALSE","Everywear Polo - Tulane – tasc Performance","The super versatile Everywear Polo now available with the Tulane logo. The Everywear Polo is made to wear absolutely any day, any way.  Dress it up or dress it down, our take on the traditional polo is made better with innovative bamboo fabrication that's temperature-regulating, anti-odor, and moisture wicking.  Say so","","","","","new","","","","","","","","kg","","","TRUE","","","TRUE","","","active"
"everywear-polo-tulane","","","","","","","","","White","","M","","","TM642-100TUL3-M","249","shopify","","deny","manual","88.00","","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/1009/9408/files/IMG_9501.jpg?v=1762286477","2","","","","","","","","","","","","","","","","","kg","","","TRUE","","","TRUE","","",""
"everywear-polo-tulane","","","","","","","","","White","","L","","","TM642-100TUL4-L","249","shopify","","deny","manual","88.00","","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/1009/9408/files/BACK_2801bb62-9dca-4129-899d-59c74ccc8ac4.jpg?v=1762286477","3","","","","","","","","","","","","","","","","","kg","","","TRUE","","","TRUE","","",""
"everywear-polo-tulane","","","","","","","","","White","","XL","","","TM642-100TUL5-XL","249","shopify","","deny","manual","88.00","","TRUE","TRUE","","","","","","","","","","","","","","","","","","","","kg","","","TRUE","","","TRUE","","",""
"everywear-polo-tulane","","","","","","","","","White","","XXL","","","TM642-100TUL6-XXL","249","shopify","","deny","manual","88.00","","TRUE","TRUE","","","","","","","","","","","","","","","","","","","","kg","","","TRUE","","","TRUE","","",""
"carrollton-fitness-t-shirt-lsu-2","Carrollton Fitness T-Shirt - LSU","<p dir=""ltr""><span>Your favorite Carrollton Fitness T-shirt now available with the LSU logo!</span></p> <p dir=""ltr""><span><br></span><span>Our Carrollton Fitness T-Shirt is about performance powered by nature. Made from bamboo and organic cotton, this performance t-shirt is temperature regulating and versatile. It can withstand the toughest workouts without having to sacrifice comfort. Enjoy four-way stretch, moisture wicking technology, odor-resistant material, and UPF sun protection. Style #TM110.</span></p> <p> </p>","tasc Performance","","","bamboo, collegiate, collegiatelive, Fabric: Bamboo, gender:men, gender:men's, Holiday: Campus Bound, Holiday: Gift Guide, Holiday: Graduation, Holiday:StockingStuffer, lyssnatest, men, mens, natural, natural / tan, school:Louisiana State University, size:L, size:M, size:S, size:XL, size:XXL, tag::collegiate, tasc, tasc performance, tasc performance collection, YGroup_carrolltontee","TRUE","Size","Marble Heather","Color","S","","","TM110H-056LSU2-S","204","shopify","","deny","manual","58.00","","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/1009/9408/files/LSUTM110H-056LSU1-V2.jpg?v=1762466089","1","","FALSE","Carrollton Fitness T-Shirt - LSU – tasc Performance","Your favorite T-shirt now available with the LSU logo! Made from bamboo & organic cotton, this performance t-shirt is temperature regulating and versatile.","","","","","new","","","","","","","","kg","","","TRUE","","","TRUE","","","active"
"carrollton-fitness-t-shirt-lsu-2","","","","","","","","","Marble Heather","","M","","","TM110H-056LSU3-M","204","shopify","","deny","manual","58.00","","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/1009/9408/files/LSUTM110H-056LSU3-V2.jpg?v=1762466089","2","","","","","","","","","","","","","","","","","kg","","","TRUE","","","TRUE","","",""
"carrollton-fitness-t-shirt-lsu-2","","","","","","","","","Marble Heather","","L","","","TM110H-056LSU4-L","204","shopify","","deny","manual","58.00","","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/1009/9408/files/LSUTM110H-056LSU2-V2.jpg?v=1762466089","3","","","","","","","","","","","","","","","","","kg","","","TRUE","","","TRUE","","",""
"carrollton-fitness-t-shirt-lsu-2","","","","","","","","","Marble Heather","","XL","","","TM110H-056LSU5-XL","204","shopify","","deny","manual","58.00","","TRUE","TRUE","","","","","","","","","","","","","","","","","","","","kg","","","TRUE","","","TRUE","","",""
"carrollton-fitness-t-shirt-lsu-2","","","","","","","","","Marble Heather","","XXL","","","TM110H-056LSU6-XXL","204","shopify","","deny","manual","58.00","","TRUE","TRUE","","","","","","","","","","","","","","","","","","","","kg","","","TRUE","","","TRUE","","",""
"all-day-tank-rice","All Day Tank - Rice","<p>Rep your Alma Mater with your favorite All Day Tank now available with the Rice logo!</p> <p class=""MsoNormal"">One of our best sellers now as a tank, the brand-new All-Day Tank is ready to take on the day. This style effortlessly combines comfort and performance and is crafted from our super soft signature bamboo fabric. It offers a relaxed fit with a little more coverage to move with you all day long. #TW1020</p>","tasc Performance","","Shirts & Tops","collegiate, collegiatelive, gender:women's, Holiday: Campus Bound, Holiday: Graduation, school:Rice University, size:L, size:M, size:S, size:XL, size:XS, tag::collegiate, tasc, tasc performance, tasc performance collection, women, womens, YGroup_alldaytank","TRUE","Size","Perfect Gray Heather","Color","XS","","","TW1020H-039RIC1-XS","113","shopify","","deny","manual","54.00","","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/1009/9408/files/All_Day_Tank-Rice_EMB__Perfect_Gray_Hthr_1.jpg?v=1757091449","1","","FALSE","All Day Tank - Rice – tasc Performance","Rep your Alma Mater with your favorite All Day Tank now available with the Rice logo! One of our best sellers now as a tank, the brand-new All-Day Tank is ready to take on the day. This style effortlessly combines comfort and performance and is crafted from our super soft signature bamboo fabric. It offers a relaxed fi","","","","","new","","","","","","","","kg","","","TRUE","","","TRUE","","","active"
"all-day-tank-rice","","","","","","","","","Perfect Gray Heather","","S","","","TW1020H-039RIC2-S","113","shopify","","deny","manual","54.00","","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/1009/9408/files/All_Day_Tank-Rice_EMB__Perfect_Gray_Hthr.png?v=1757094867","2","","","","","","","","","","","","","","","","","kg","","","TRUE","","","TRUE","","",""
"all-day-tank-rice","","","","","","","","","Perfect Gray Heather","","M","","","TW1020H-039RIC3-M","113","shopify","","deny","manual","54.00","","TRUE","TRUE","","","","","","","","","","","","","","","","","","","","kg","","","TRUE","","","TRUE","","",""
"all-day-tank-rice","","","","","","","","","Perfect Gray Heather","","L","","","TW1020H-039RIC4-L","113","shopify","","deny","manual","54.00","","TRUE","TRUE","","","","","","","","","","","","","","","","","","","","kg","","","TRUE","","","TRUE","","",""
"all-day-tank-rice","","","","","","","","","Perfect Gray Heather","","XL","","","TW1020H-039RIC5-XL","113","shopify","","deny","manual","54.00","","TRUE","TRUE","","","","","","","","","","","","","","","","","","","","kg","","","TRUE","","","TRUE","","",""
